"GeoFIPS","GeoName","LineCode","IndustryClassification","Description","Unit","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","fema_declaration_string","disaster_number","declaration_type","declaration_date","fy_declared","incident_type","declaration_title","tornado_alley","gdp_change","region_name"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1442-AL",1442,"DR","2002-11-14T00:00:00Z",2003,"Severe Storm","Severe Storms And Tornadoes","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1466-AL",1466,"DR","2003-05-12T00:00:00Z",2003,"Severe Storm","Severe Storms, Tornadoes, And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1549-AL",1549,"DR","2004-09-15T00:00:00Z",2004,"Hurricane","Hurricane Ivan","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1593-AL",1593,"DR","2005-07-10T00:00:00Z",2005,"Hurricane","Hurricane Dennis","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"EM-3214-AL",3214,"EM","2005-08-28T00:00:00Z",2005,"Hurricane","Hurricane Katrina","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1605-AL",1605,"DR","2005-08-29T00:00:00Z",2005,"Hurricane","Hurricane Katrina","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"EM-3237-AL",3237,"EM","2005-09-10T00:00:00Z",2005,"Hurricane","Hurricane Katrina Evacuation","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1687-AL",1687,"DR","2007-03-03T00:00:00Z",2007,"Severe Storm","Severe Storms And Tornadoes","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"EM-3292-AL",3292,"EM","2008-08-30T00:00:00Z",2008,"Hurricane","Hurricane Gustav","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1789-AL",1789,"DR","2008-09-10T00:00:00Z",2008,"Hurricane","Hurricane Gustav","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1797-AL",1797,"DR","2008-09-26T00:00:00Z",2008,"Severe Storm","Severe Storms And Flooding Associated With Hurricane Ike","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1835-AL",1835,"DR","2009-04-28T00:00:00Z",2009,"Severe Storm","Severe Storms, Flooding, Tornadoes & Straight-Line","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1836-AL",1836,"DR","2009-05-08T00:00:00Z",2009,"Severe Storm","Severe Storms, Flooding, Tornadoes, And Straight-Line Winds","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1842-AL",1842,"DR","2009-06-03T00:00:00Z",2009,"Severe Storm","Severe Storms, Tornadoes, Flooding, And Straight-Line Winds","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1866-AL",1866,"DR","2009-12-22T00:00:00Z",2010,"Hurricane","Tropical Storm Ida","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1870-AL",1870,"DR","2009-12-31T00:00:00Z",2010,"Severe Storm","Severe Storms And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1908-AL",1908,"DR","2010-05-03T00:00:00Z",2010,"Severe Storm","Severe Storms, Tornadoes, Straight-Line Winds, And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"EM-3319-AL",3319,"EM","2011-04-27T00:00:00Z",2011,"Severe Storm","Severe Storms, Tornadoes, And Straight-Line Winds","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-1971-AL",1971,"DR","2011-04-28T00:00:00Z",2011,"Severe Storm","Severe Storms, Tornadoes, Straight-Line Winds, And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-4052-AL",4052,"DR","2012-02-01T00:00:00Z",2012,"Severe Storm","Severe Storms, Tornadoes, Straight-Line Winds, And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-4082-AL",4082,"DR","2012-09-21T00:00:00Z",2012,"Hurricane","Hurricane Isaac","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-4176-AL",4176,"DR","2014-05-02T00:00:00Z",2014,"Severe Storm","Severe Storms, Tornadoes, Straight-Line Winds, And Flooding","No",68763.6,"Southeast"
" 01000","Alabama",1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",144501.2,149568.2,154900.2,157221.3,156853.2,160422.4,165134.7,176625,184369.5,187270.8,189002.5,186946.7,180707.2,184702.4,187605.8,189245.5,191369.8,189886.3,191335.2,194283.8,196974.9,200372.6,203432.7,199880.8,209979.3,213264.8,"DR-4251-AL",4251,"DR","2016-01-21T00:00:00Z",2016,"Severe Storm","Severe Storms, Tornadoes, Straight-Line Winds, And Flooding","No",68763.6,"Southeast"
